pnum,firm,performance,inv_num,avg_similarity
6392488,SLAB,16,"['05579007-1', '04829476-1']",
6721359,SWKS,3,"['05007094-1', '06043844-1', '06069631-4']",
6720839,SWKS,6,"['05614864-1', '06005443-1', '05473754-2', '06658065-1']",
6720834,SWKS,2,"['06227878-1', '06707342-2']",
6710433,SWKS,1,"['05049979-1', '06582979-2']",
6707342,SWKS,4,"['06262623-1', '06707342-2', '06483391-3']",
6707326,SWKS,5,"['06262623-1', '06370372-2']",
6704560,SWKS,15,"['06438365-1', '06574287-3']",
6697626,SWKS,1,"['06242975-1', '06256477-2']",
6697613,SWKS,1,"['06697613-4', '04823098-2', '06005443-1', '04553060-1']",
6694143,SWKS,27,"['06578162-1', '05732111-1', '06252528-2', '06304642-2']",
6694130,SWKS,1,"['06255912-3', '05493198-1', '06208844-1']",
6694125,SWKS,2,"['06037743-2', '06037743-5', '05444704-1', '03908114-1', '05768275-4']",
6693953,SWKS,11,"['05243438-1', '06104304-4', '06219345-2', '06693953-5', '05710981-2']",
6690949,SWKS,17,"['05036527-2', '05614864-4', '06114992-1', '05473754-2']",
6686755,SWKS,9,"['06037743-2', '05229855-1', '06072882-5', '06037743-5', '05444704-1', '03908114-1', '05768275-4']",
6681101,SWKS,13,"['06529716-1', '06255906-2', '06242975-2']",
6680653,SWKS,6,"['06298226-2', '05966051-1', '04742354-2']",
6678513,SWKS,2,"['06510309-3', '06678513-1']",
6675024,SWKS,9,"['06255912-3', '06127900-1', '06208844-1']",
6674646,SWKS,2,"['05049979-1', '06674646-1', '06274925-1']",
6674174,SWKS,2,"['05049979-1', '06274925-1', '06207551-1']",
6673687,SWKS,0,"['06531721-2', '06531721-3', '05667632-1']",
6671500,SWKS,10,"['06262623-1', '06204734-1', '06005443-1', '06370372-2', '04553060-1']",
6670849,SWKS,12,"['06049724-1', '06005443-1', '05473754-2', '04553060-1']",
6658237,SWKS,24,"['06049724-1', '06049724-2', '06005443-1', '04553060-1']",
6977976,SWKS,5,"['06438365-1', '06574287-3', '06317062-2', '05546343-2']",
6658066,SWKS,4,"['06262623-1', '06370372-2']",
6658065,SWKS,10,"['05614864-1', '05614864-3', '05473754-2', '06658065-1']",
6653932,SWKS,22,"['05732111-1', '06252528-2', '06304642-4', '06304642-2']",
6651021,SWKS,3,"['05036527-2', '05614864-4', '04191456-2', '06072882-5', '06532370-4', '06114992-1', '05473754-2']",
6646511,SWKS,18,"['06630867-1', '06630867-2']",
6650875,SWKS,10,"['06049724-1', '06005443-1', '06236271-1', '04553060-1']",
6639465,SWKS,5,"['06531721-2', '05681201-1']",
6633751,SWKS,6,"['06049724-1', '06005443-1', '06236271-1', '04553060-1']",
6630867,SWKS,6,"['06630867-1', '06630867-2']",
6625472,SWKS,18,"['06625472-1', '05450530-2', '06625472-3']",
6624703,SWKS,1,"['05681201-1', '05616539-4', '06377464-2']",
6617946,SWKS,4,"['06617946-2', '06133936-3']",
6617928,SWKS,12,"['06236071-1', '05873385-1', '06437647-1']",
6615028,SWKS,16,"['06255912-3', '05493198-1', '06208844-1']",
6614837,SWKS,3,"['06049724-1', '06208844-1', '04553060-1']",
6639470,SWKS,5,"['05870670-1', '06236071-1', '06639470-6', '05873385-1', '06057714-1', '06472937-2']",
6614117,SWKS,0,"['06596635-2', '05667632-1', '04482841-1']",
6611160,SWKS,9,"['05945848-1', '06611160-1']",
6970025,SWKS,10,"['06262623-1', '06370372-2']",
6611048,SWKS,4,"['06501158-2', '06274925-1']",
6596635,SWKS,1,"['06596635-2', '05667632-1', '04482841-1']",
6591382,SWKS,16,"['06242975-1', '06591382-2', '06591382-1']",
6587678,SWKS,5,"['06262623-1', '06370372-2']",
6586847,SWKS,0,"['06134110-1', '05049979-1', '06207551-1']",
6584090,SWKS,16,"['06127900-1', '06208844-1']",
6582979,SWKS,56,"['05049979-1', '06582979-2', '06512285-2']",
6581100,SWKS,6,"['06581100-2', '06581100-3', '06581100-4', '06581100-1']",
6968029,SWKS,1,"['05945848-1', '06611160-1']",
6576983,SWKS,1,"['05049979-1', '06274925-1']",
6573599,SWKS,4,"['06573599-2', '05667632-1']",
6570518,SWKS,13,"['05677650-1', '06570518-3', '04965531-1']",
6552617,SWKS,1,"['05732111-1', '06298226-2', '05966051-1']",
6545554,SWKS,4,"['04823098-2', '06049724-1', '06049724-2', '04553060-1']",
6542029,SWKS,2,"['06339361-2', '06339361-1']",
6539205,SWKS,41,"['06219345-2', '05710981-2']",
6535735,SWKS,14,"['05036527-2', '05614864-4', '04191456-2', '06072882-5', '06532370-4', '06114992-1', '05473754-2']",
6535725,SWKS,16,"['06262623-1', '06535725-1', '06370372-2']",
6532370,SWKS,9,"['05036527-2', '05614864-4', '04191456-2', '06072882-5', '06532370-4', '06114992-1']",
6531721,SWKS,5,"['06531721-2', '06531721-3', '05667632-1']",
6529716,SWKS,9,"['06529716-1', '06255906-2', '06242975-2']",
6526265,SWKS,16,"['06005443-1', '06370372-2']",
6516184,SWKS,19,"['05834975-9', '06005443-1']",
6516062,SWKS,2,"['05828708-1', '05479626-2']",
6515541,SWKS,3,"['05681201-1', '05873385-1', '06424225-2']",
6961547,SWKS,9,"['06049724-1', '06370372-2', '04553060-1']",
6512285,SWKS,3,"['05049979-1', '06512285-2', '06274925-1']",
6507734,SWKS,8,"['05758263-1', '06252528-2', '06473613-3']",
6507297,SWKS,2,"['06252528-2', '06252528-1']",
6501158,SWKS,3,"['06501158-2', '06274925-1']",
6476677,SWKS,6,"['06219345-2', '05473754-2']",
6466772,SWKS,12,"['06049724-1', '06049724-2', '04553060-1']",
6960824,SWKS,1,"['05049979-1', '06803665-2']",
6466770,SWKS,9,"['05966051-1', '04742354-2']",
6459352,SWKS,8,"['06309922-3', '06309922-1']",
6954623,SWKS,6,"['06954623-3', '06236071-1', '06424225-2', '06377464-2']",
6954090,SWKS,0,"['05945848-1', '06611160-1']",
6952569,SWKS,3,"['06005443-1', '06370372-2']",
6946911,SWKS,3,"['05681201-1', '06424225-2', '06617929-2']",
6950636,SWKS,3,"['06049724-1', '06005443-1', '04553060-1']",
6940926,SWKS,0,"['05828708-1', '05732111-1']",
6937101,SWKS,0,"['06472937-1', '06865215-1', '06057714-1']",
6933876,SWKS,3,"['05036527-2', '05614864-4', '04191456-2', '06072882-5', '06532370-4', '06114992-1']",
6933789,SWKS,4,"['06262623-1', '06707342-2', '06339361-2', '06370372-2']",
6927637,SWKS,5,"['06927637-0', '06298226-2']",
6906359,SWKS,3,"['06506659-1', '05250826-3']",
6903270,SWKS,0,"['06903270-0', '06803665-2', '06903270-1']",
6894476,SWKS,1,"['06894476-1', '06230001-1', '06472937-2']",
6885561,SWKS,6,"['06227878-1', '05049979-1', '05616539-4', '06377464-2', '06377464-6', '04742354-2']",
6873211,SWKS,21,"['06873211-2', '06865215-1', '06057714-2', '06472937-2']",
6871059,SWKS,3,"['06871059-1', '06871059-0']",
6865216,SWKS,4,"['05732111-1', '06252528-2']",
6867493,SWKS,7,"['05049979-1', '06803665-2']",
6862313,SWKS,1,"['06127900-1', '05732111-1', '06252528-2']",
6858522,SWKS,1,"['06531721-3', '06573599-2', '05667632-1']",
6850746,SWKS,4,"['06766158-3', '06275687-1']",
6848500,SWKS,2,"['06134110-1', '05049979-1']",
6842072,SWKS,1,"['05681201-1', '06424225-2', '06842072-2']",
6842067,SWKS,1,"['05870670-1', '06057714-1']",
6818985,SWKS,6,"['05732111-1', '06770955-4', '06582979-2', '06512285-2', '04742354-2']",
6813505,SWKS,2,"['05758263-1', '05732111-1', '05479626-2']",
6810242,SWKS,6,"['06262623-1', '06535725-1', '06370372-2']",
6807409,SWKS,2,"['06807409-2', '06807409-1']",
6804359,SWKS,1,"['06804359-1', '06804359-2']",
6803665,SWKS,3,"['05049979-1', '06803665-2', '06582979-2']",
6801784,SWKS,16,"['06049724-1', '06005443-1', '06801784-3', '04553060-1']",
6795712,SWKS,6,"['06049724-1', '06005443-1', '06236271-1', '04553060-1']",
6795507,SWKS,10,"['06546043-1', '06181674-1']",
6792282,SWKS,7,"['06049724-1', '06005443-1', '06236271-1', '04553060-1']",
6787895,SWKS,7,"['06075845-1', '06227878-1', '05049979-1', '06750546-2', '06104230-1', '06501158-2']",
6785530,SWKS,7,"['06262623-1', '06535725-1', '06370372-2']",
6785346,SWKS,3,"['06317062-2', '06515553-1', '04965531-1']",
6784748,SWKS,12,"['06630867-1', '05616539-2']",
6771720,SWKS,5,"['05828708-1', '05732111-1', '06771720-3']",
6770955,SWKS,51,"['05732111-1', '06770955-4', '06582979-2', '06512285-2', '04742354-2']",
6768382,SWKS,1,"['05870670-1', '06057714-1', '06230001-1', '06472937-2']",
6768140,SWKS,3,"['04313126-1', '06768140-4', '06531721-3', '06768140-3', '05667632-1']",
6766178,SWKS,23,"['05774801-1', '06005443-1']",
6766158,SWKS,4,"['06262623-1', '06766158-3', '06370372-2']",
6757181,SWKS,2,"['05049979-1', '06501158-2']",
6754483,SWKS,3,"['06252528-2', '05828708-3', '06473613-3']",
6754287,SWKS,2,"['05036527-2', '05614864-4', '04191456-2', '06072882-5', '06532370-4', '06114992-1', '05473754-2']",
6753727,SWKS,6,"['06262623-1', '06370372-2']",
6744808,SWKS,4,"['05732111-1', '06252528-2']",
6750546,SWKS,6,"['05049979-1', '06750546-2', '06501158-2']",
6744328,SWKS,2,"['06262623-1', '06483391-3', '06370372-2']",
6744322,SWKS,3,"['05232547-2', '06744322-1']",
6734729,SWKS,5,"['05870670-1', '06057714-1']",
6734713,SWKS,1,"['06262623-1', '06483391-3', '06370372-2']",
6731747,SWKS,0,"['06347141-1', '06252528-2']",
6728795,SWKS,5,"['06625472-1', '06625472-3', '04488877-3']",
6880452,SPWR,0,"['04484170-2', '06880452-3', '04852356-1', '06880452-0', '06880452-4']",
6782700,SPWR,1,"['06782700-2', '04852356-1']",
6536326,SPWR,8,"['06199381-2', '05525845-2', '04852356-1']",
6423568,SPWR,13,"['06274402-2', '06274402-3', '06274402-6', '05125291-3', '05907766-2', '03961666-3']",
6387726,SPWR,15,"['06274402-2', '06274402-3', '06274402-6', '05125291-3', '05907766-2', '03961666-3']",
6337283,SPWR,12,"['06274402-2', '06274402-3', '06274402-6', '05125291-3', '05907766-2', '03961666-3']",
6333457,SPWR,13,"['05907766-2', '05336335-7']",
6313395,SPWR,5,"['06313395-2', '06313395-1', '06313395-3']",
6274402,SPWR,13,"['06274402-2', '06274402-3', '06274402-6', '05125291-3', '05907766-2', '03961666-3']",
6199381,SPWR,13,"['06199381-2', '04852356-1']",
6035637,SPWR,13,"['05076064-1', '03937018-1']",
6038874,SPWR,11,"['05525845-2', '04852356-1']",
6978538,TSRA,9,"['04482445-1', '03972059-1']",
6977440,TSRA,12,"['05548091-4', '05915752-7', '06632733-1', '06897565-0', '06380060-1', '03883136-1']",
6965158,TSRA,7,"['05951305-1', '03886017-2']",
6959489,TSRA,2,"['05966592-1', '06081035-1']",
6940158,TSRA,18,"['05951305-1', '05966592-1']",
6939735,TSRA,1,"['03886017-2', '06939735-1']",
6938338,TSRA,0,"['04884864-2', '05632631-4', '03886017-2', '04482445-1', '03972059-1']",
6921713,TSRA,0,"['05951305-1', '03886017-2']",
6913949,TSRA,11,"['05548091-4', '05915752-7', '06897565-0', '03883136-1']",
6897565,TSRA,11,"['05548091-4', '05915752-7', '06897565-0', '03883136-1']",
6897090,TSRA,2,"['05548091-4', '03886017-2', '05590460-3', '03972059-1']",
6891255,TSRA,3,"['05214844-1', '03886017-2']",
6888229,TSRA,0,"['05915752-7', '05065224-6', '05086558-1', '04357394-1', '05390844-4', '05915752-6', '03972059-1']",
6885106,TSRA,6,"['05548091-4', '05856911-1', '04482445-1', '06081035-1', '06534392-2']",
6873039,TSRA,9,"['06797312-1', '05966592-1', '06081035-1']",
6870272,TSRA,6,"['05548091-4', '03886017-2', '03972059-1', '05491302-2']",
6848173,TSRA,16,"['05951305-1', '03886017-2', '04482445-1', '05966592-1']",
6847107,TSRA,3,"['04482445-1', '05590460-3']",
6847101,TSRA,20,"['04482445-1', '05590460-3']",
6828668,TSRA,3,"['05951305-1', '03886017-2']",
6825552,TSRA,3,"['04457986-3', '06081035-1', '06825552-2']",
6821815,TSRA,2,"['03886017-2', '04482445-1']",
6794202,TSRA,0,"['04457986-3', '05966592-1']",
6780747,TSRA,4,"['04482445-1', '03972059-1']",
6763579,TSRA,3,"['05951305-1', '05590460-3']",
6758984,TSRA,0,"['05951305-1', '06334942-2', '05966592-1']",
6750539,TSRA,5,"['05951305-1', '06492251-2']",
6737265,TSRA,0,"['05951305-1', '06002168-4', '03886017-2', '04482445-1', '05966592-1']",
6716671,TSRA,0,"['06716671-2', '06081035-1']",
6723584,TSRA,3,"['05548091-4', '03886017-2', '03972059-1', '05491302-2']",
6706973,TSRA,1,"['04482445-1', '03972059-1']",
6700072,TSRA,16,"['04482445-1', '03972059-1']",
6687980,TSRA,1,"['04053688-3', '05065228-3']",
6687842,TSRA,4,"['03886017-2', '03972059-1']",
6686015,TSRA,4,"['03886017-2', '05065228-3']",
6675469,TSRA,3,"['05951305-1', '03886017-2']",
6664621,TSRA,4,"['05951305-1', '03886017-2']",
6664484,TSRA,3,"['05951305-1', '05590460-3']",
6653172,TSRA,1,"['04482445-1', '03972059-1']",
6651321,TSRA,5,"['05951305-1', '06492251-2', '05966592-1']",
6627478,TSRA,1,"['06002168-4', '03886017-2']",
6603209,TSRA,1,"['05548091-4', '03886017-2', '05590460-3', '03972059-1']",
6589819,TSRA,5,"['05214844-1', '03886017-2']",
6586955,TSRA,18,"['03886017-2', '04482445-1']",
6573609,TSRA,16,"['06573609-2', '04482445-1']",
6573459,TSRA,1,"['06248656-1', '06248656-4']",
6570101,TSRA,0,"['03886017-2', '03972059-1']",
6557253,TSRA,0,"['05951305-1', '05590460-3']",
6543131,TSRA,7,"['05951305-1', '05966592-1']",
6541874,TSRA,6,"['05548091-4', '05882221-1', '03972059-1']",
6541852,TSRA,0,"['03886017-2', '05966592-1', '03972059-1']",
6541845,TSRA,1,"['04985870-1', '05951305-1', '04482445-1', '05966592-1', '03972059-1']",
6534392,TSRA,0,"['05598033-1', '06534392-2', '04803124-1']",
6525429,TSRA,16,"['05548091-4', '03886017-2', '03972059-1', '05491302-2']",
6521480,TSRA,8,"['05548091-4', '05598033-1', '06081035-1']",
6518662,TSRA,18,"['03886017-2', '04482445-1']",
6518160,TSRA,1,"['05951305-1', '04457986-3', '04482445-1']",
6495462,TSRA,2,"['05951305-1', '06495462-2', '05590460-3']",
6492251,TSRA,24,"['05951305-1', '06492251-2']",
6489674,TSRA,0,"['05951305-1', '03886017-2']",
6486547,TSRA,2,"['03886017-2', '04482445-1']",
6468836,TSRA,17,"['03886017-2', '04482445-1', '03972059-1']",
6465893,TSRA,72,"['04357394-1', '03972059-1']",
6465878,TSRA,5,"['04482445-1', '05590460-3']",
6465747,TSRA,7,"['04482445-1', '03972059-1']",
6465744,TSRA,1,"['06248656-1', '06248656-4']",
6458681,TSRA,6,"['04482445-1', '03972059-1']",
6458628,TSRA,4,"['05548091-4', '03972059-1']",
6433419,TSRA,18,"['04357394-1', '03972059-1']",
6429112,TSRA,8,"['05951305-1', '03886017-2']",
6428328,TSRA,35,"['04985870-1', '05951305-1']",
6423907,TSRA,2,"['05951305-1', '05590460-3']",
6372527,TSRA,18,"['04357394-1', '03972059-1']",
6130116,TSRA,35,"['03886017-2', '04482445-1']",
6126428,TSRA,35,"['05548091-4', '03972059-1']",
6117694,TSRA,52,"['05951305-1', '03886017-2']",
6107123,TSRA,9,"['04482445-1', '03972059-1']",
6370032,TSRA,8,"['03886017-2', '05590460-3', '03972059-1', '05491302-2']",
6104087,TSRA,21,"['03886017-2', '03972059-1']",
6086386,TSRA,50,"['04985870-1', '04482445-1', '05590460-3', '05882221-1', '03972059-1']",
6081035,TSRA,21,"['05915752-7', '06081035-1', '03972059-1']",
6080932,TSRA,20,"['06002168-4', '03886017-2']",
6080605,TSRA,19,"['05548091-4', '03972059-1']",
6080603,TSRA,17,"['04985870-1', '03886017-2', '03972059-1']",
6365975,TSRA,38,"['03886017-2', '03972059-1']",
6063648,TSRA,14,"['05951305-1', '06002168-4', '05966592-1']",
6054756,TSRA,28,"['05915752-7', '05065224-6', '05086558-1', '04357394-1', '05390844-4', '05915752-6', '03972059-1']",
6049972,TSRA,28,"['04053688-3', '05065228-3']",
6045655,TSRA,13,"['05548091-4', '05548091-2', '03972059-1', '05491302-2']",
6046076,TSRA,32,"['05548091-4', '03972059-1']",
6044548,TSRA,33,"['03886017-2', '03972059-1']",
6020220,TSRA,65,"['05065224-6', '05086558-1', '03888819-2']",
6030856,TSRA,32,"['03886017-2', '03972059-1', '05491302-2']",
6012224,TSRA,93,"['03886017-2', '05590460-3', '03972059-1', '05491302-2']",
6361959,TSRA,16,"['05951305-1', '06002168-4', '03886017-2', '04482445-1', '05966592-1']",
6359236,TSRA,3,"['05065224-6', '05086558-1', '04357394-1', '03972059-1']",
6359335,TSRA,16,"['05548091-4', '03886017-2', '03972059-1']",
6358780,TSRA,2,"['06002168-4', '03886017-2']",
6357112,TSRA,3,"['05951305-1', '04457986-3', '03886017-2', '04482445-1', '05590460-3', '06357112-4', '03972059-1']",
6392306,TSRA,21,"['04357394-1', '03972059-1']",
6338982,TSRA,1,"['04457986-3', '03886017-2', '05966592-1', '06217972-3', '03972059-1']",
6365436,TSRA,4,"['03886017-2', '03972059-1', '05688716-3']",
6333207,TSRA,4,"['04457986-3', '03886017-2']",
6334942,TSRA,5,"['05951305-1', '06334942-2', '05966592-1']",
6329607,TSRA,9,"['03886017-2', '04482445-1']",
6329605,TSRA,16,"['05951305-1', '05966592-1']",
6329224,TSRA,21,"['05548091-4', '05882221-1', '03972059-1']",
6324754,TSRA,22,"['04482445-1', '03972059-1']",
6309910,TSRA,9,"['05951305-1', '05065228-3']",
6307260,TSRA,7,"['03886017-2', '04482445-1']",
6306752,TSRA,18,"['03886017-2', '04482445-1', '03972059-1']",
6300231,TSRA,2,"['05951305-1', '03886017-2']",
6294040,TSRA,4,"['03886017-2', '05065228-3']",
6384475,TSRA,19,"['05951305-1', '06002168-4', '05966592-1']",
6286205,TSRA,15,"['04985870-1', '05632631-4', '03886017-2', '03972059-1']",
6281588,TSRA,4,"['03886017-2', '03972059-1']",
6274822,TSRA,4,"['05951305-1', '04457986-3', '05590460-3', '03972059-1']",
6274820,TSRA,10,"['03886017-2', '04482445-1', '05590460-3', '03972059-1', '05491302-2']",
6272744,TSRA,5,"['05065224-6', '05086558-1', '04357394-1', '03972059-1']",
6266874,TSRA,21,"['03886017-2', '04482445-1', '05590460-3', '03972059-1', '05491302-2']",
6265765,TSRA,10,"['03886017-2', '03972059-1', '05688716-3']",
6265759,TSRA,7,"['03886017-2', '04482445-1', '03972059-1']",
6261863,TSRA,6,"['04985870-1', '05951305-1', '04482445-1', '05966592-1', '03972059-1']",
6255738,TSRA,12,"['05548091-4', '04241341-1', '03972059-1', '05491302-2']",
6255723,TSRA,2,"['04457986-3', '06248656-1', '06248656-4', '03886017-2', '03972059-1']",
6252301,TSRA,18,"['05065224-6', '05086558-1', '03888819-2']",
6248656,TSRA,0,"['04457986-3', '06248656-1', '06248656-4', '04869077-1']",
6247228,TSRA,8,"['04482445-1', '03972059-1']",
6239384,TSRA,77,"['03886017-2', '04482445-1']",
6239386,TSRA,13,"['03886017-2', '04482445-1', '05590460-3', '03972059-1', '05491302-2']",
6374487,TSRA,29,"['04985870-1', '05951305-1']",
6228685,TSRA,12,"['03886017-2', '05966592-1', '03972059-1']",
6232152,TSRA,39,"['05548091-4', '03886017-2', '03972059-1']",
6228686,TSRA,19,"['03886017-2', '04482445-1']",
6225688,TSRA,151,"['05951305-1', '05801446-2', '03883136-1']",
6218215,TSRA,7,"['05548091-4', '03972059-1']",
6218213,TSRA,0,"['03886017-2', '04482445-1']",
6215191,TSRA,0,"['05590460-3', '05966592-1', '03972059-1']",
6217972,TSRA,7,"['04457986-3', '03886017-2', '05966592-1', '06217972-3', '03972059-1']",
6214640,TSRA,25,"['06214640-1', '05966592-1', '06214640-3', '06214640-4']",
6211572,TSRA,42,"['04482445-1', '05590460-3']",
6208025,TSRA,8,"['06002168-4', '03886017-2', '04482445-1', '05861666-1', '03972059-1']",
6205660,TSRA,43,"['04884864-2', '05632631-4', '03886017-2', '04482445-1', '03972059-1']",
6204455,TSRA,32,"['03888819-2', '05590460-3']",
6204091,TSRA,14,"['03886017-2', '04482445-1']",
6202299,TSRA,2,"['05548091-4', '05548091-2', '03972059-1', '05491302-2']",
6373141,TSRA,4,"['03886017-2', '03972059-1', '05491302-2']",
6202297,TSRA,18,"['04985870-1', '05632631-4', '03886017-2', '03972059-1']",
6200143,TSRA,54,"['04985870-1', '05951305-1']",
6197665,TSRA,0,"['05548091-4', '05882221-1', '03972059-1']",
6196042,TSRA,1,"['05951305-1', '04482445-1', '03972059-1']",
6194291,TSRA,20,"['03886017-2', '03972059-1']",
6191368,TSRA,24,"['03886017-2', '03972059-1']",
6188028,TSRA,12,"['05951305-1', '05966592-1']",
6373128,TSRA,1,"['04482445-1', '05590460-3']",
6169328,TSRA,39,"['05548091-4', '05598033-1', '06081035-1']",
6170151,TSRA,4,"['04053688-3', '05065228-3']",
6157075,TSRA,2,"['04482445-1', '05590460-3']",
6147400,TSRA,15,"['03886017-2', '03972059-1', '05688716-3']",
6133639,TSRA,14,"['05548091-4', '03886017-2', '03972059-1', '05491302-2']",
6133627,TSRA,16,"['04357394-1', '03972059-1']",
6420661,TSRA,19,"['03886017-2', '03972059-1']",
6835623,TXN,2,"['06366489-1', '06352900-2', '06563175-1']",
6818966,TXN,3,"['06818966-3', '06734076-2', '04131485-2']",
6818526,TXN,3,"['05576992-1', '06818526-3', '06524930-2']",
6818540,TXN,20,"['06143396-2', '05998296-1', '06448650-3']",
6816921,TXN,4,"['06742058-2', '06204759-1']",
6816004,TXN,3,"['05412353-1', '06480068-2', '06480068-3']",
6816184,TXN,0,"['04633401-1', '06437808-1']",
6815970,TXN,7,"['06137144-6', '06709932-2']",
6815801,TXN,0,"['06815801-6', '06605859-2', '06586985-1', '06815801-7', '06815801-4', '06815801-3', '06815801-5']",
6815757,TXN,0,"['06255887-1', '06747308-3', '06160290-1', '06268755-3']",
6815742,TXN,0,"['04697109-2', '05426603-6', '05502671-1', '04873672-5', '04692781-2', '04188177-2']",
6815276,TXN,2,"['06815276-2', '04042947-2', '06160290-1', '05113236-2']",
6814445,TXN,3,"['06476986-3', '06054832-2']",
6833757,TXN,0,"['06833757-1', '06545533-2']",
6813757,TXN,3,"['05744865-2', '04978908-2']",
6813446,TXN,1,"['05898503-2', '05898503-1']",
6813111,TXN,1,"['06256159-1', '06636120-2']",
6812793,TXN,0,"['06526144-3', '06812793-1']",
6812671,TXN,1,"['06700350-2', '06487469-1']",
